,id,name,addr,poi_counts_800m,monthly_rent,geometry,poi_entropy_800m
132,B00155LG8X,云台二小区,上海市浦东新区昌里东路190弄之1-39号,"{ ""交通设施"": 180, ""休闲娱乐"": 25, ""公司企业"": 67, ""医疗保健"": 77, ""商务住宅"": 131, ""旅游景点"": 6, ""汽车相关"": 50, ""生活服务"": 367, ""科教文化"": 103, ""购物消费"": 443, ""运动健身"": 51, ""酒店住宿"": 34, ""金融机构"": 40, ""餐饮美食"": 235 }",4702.5,"MULTIPOLYGON (((929404.1596033628 3457707.4718801086, 929394.5518022743 3457707.8243838, 929387.7765285568 3457711.6364539433, 929382.5794944267 3457716.740551411, 929376.2014876973 3457722.570464016, 929317.9370102192 3457908.9155163392, 929260.7881574691 3458084.419303429, 929264.6669471967 3458095.148506555, 929271.2980246863 3458099.5539100915, 929465.7970486899 3458152.3961275327, 929481.063331242 3458152.072031044, 929489.5704407878 3458145.780812821, 929494.6432536707 3458136.6701575825, 929494.7180779859 3458125.4491179353, 929495.715485381 3458101.0441529555, 929498.5847832192 3458068.3871193836, 929530.1225809187 3457960.9850801495, 929461.7501363024 3457936.8424765095, 929480.3646807605 3457885.1009746324, 929477.522442978 3457879.529626883, 929473.8139319706 3457874.031139058, 929468.7556821075 3457868.695044803, 929456.0223243067 3457861.0188382426, 929452.2776040047 3457856.407736295, 929472.4898255551 3457793.7350717145, 929482.0987196696 3457760.4874655586, 929491.8899433438 3457746.2514906344, 929499.4583409615 3457723.0267241457, 929404.1596033628 3457707.4718801086)))",3.1876385206052724
133,B0FFGMEJAY,浦江·意优,上海市闵行区恒南路1111弄,"{ ""交通设施"": 98, ""休闲娱乐"": 20, ""公司企业"": 332, ""医疗保健"": 29, ""商务住宅"": 68, ""旅游景点"": 2, ""汽车相关"": 138, ""生活服务"": 221, ""科教文化"": 50, ""购物消费"": 446, ""运动健身"": 17, ""酒店住宿"": 30, ""金融机构"": 20, ""餐饮美食"": 242 }",10081.5,"MULTIPOLYGON (((930400.5480287047 3447482.0707052895, 930429.349768126 3447380.9970570146, 930426.9033969847 3447367.998555941, 930216.1795787087 3447305.461666281, 930202.6586039518 3447302.6420315, 930191.579155106 3447310.598044046, 930167.0103384102 3447411.52515032, 930161.9948538593 3447437.9734509233, 930400.5480287047 3447482.0707052895)))",3.035936875141947
134,B00155D3JV,恒大翰城瀚林苑,上海市浦东新区上南路3899弄之1-133号,"{ ""交通设施"": 178, ""休闲娱乐"": 29, ""公司企业"": 119, ""医疗保健"": 91, ""商务住宅"": 143, ""旅游景点"": 5, ""汽车相关"": 71, ""生活服务"": 390, ""科教文化"": 50, ""购物消费"": 604, ""运动健身"": 28, ""酒店住宿"": 45, ""金融机构"": 22, ""餐饮美食"": 409 }",16500.0,"MULTIPOLYGON (((929427.5740255713 3455461.218545019, 929427.3876714595 3455463.433004628, 929427.4245186392 3455464.879281176, 929428.1545204133 3455465.8005913426, 929429.541458869 3455467.0843735035, 929431.6170292189 3455467.954177677, 929529.4465529986 3455487.840925232, 929533.6971505939 3455487.139897808, 929540.2050994228 3455485.205422838, 929545.7273315839 3455481.5601404044, 929556.5246732882 3455470.9249993847, 929564.188510064 3455459.4843741776, 929581.626449392 3455431.91774662, 929603.0950391847 3455383.1925819684, 929655.5448779844 3455294.8315086416, 929720.4351590821 3455162.6800677204, 929722.1443742365 3455158.4215750736, 929722.2206793681 3455154.2021139953, 929721.7774992234 3455150.9596413765, 929720.8189469301 3455148.5834837053, 929718.1364565559 3455146.1310770204, 929714.4597527141 3455144.523674905, 929693.7379508847 3455142.0508238, 929625.2152572962 3455137.5741318827, 929555.4783672001 3455129.9320017123, 929391.9255305366 3455114.472472504, 929383.3001973475 3455114.2021780824, 929379.2366385965 3455115.0224755406, 929344.6827348759 3455134.0529602617, 929342.4396643341 3455137.2877384885, 929341.1499420865 3455140.675637482, 929340.8271683259 3455143.8841588125, 929341.5993098028 3455148.474525917, 929344.880193749 3455152.7316090283, 929346.8560884902 3455156.041652302, 929347.0574544121 3455158.162123605, 929340.7949929382 3455172.8874813193, 929338.6840325795 3455175.2389933676, 929336.7411005001 3455175.819724417, 929334.4559331397 3455175.385436798, 929330.1818200739 3455174.30731426, 929328.8408513732 3455174.2478542225, 929327.6687241718 3455174.75179455, 929326.8707455201 3455175.4943133625, 929317.4517897029 3455204.0826068697, 929316.9194489077 3455207.7262856425, 929317.4035843103 3455209.97030736, 929318.4715528307 3455212.0177545073, 929320.9988551883 3455213.5742855174, 929433.6827829932 3455236.33977255, 929486.709681838 3455251.3546734005, 929489.9896330615 3455253.277822565, 929490.810961724 3455254.3143604426, 929491.6735981232 3455256.6862515574, 929492.331231418 3455259.382378008, 929489.23205298 3455267.135601009, 929469.12944954 3455322.366648379, 929452.0310860953 3455372.174301792, 929442.7635246469 3455404.1029951624, 929427.5740255713 3455461.218545019)))",3.032446126075484
135,B001559197,博爱家园(高科西路),上海市浦东新区东明路355弄之1-70号,"{ ""交通设施"": 179, ""休闲娱乐"": 16, ""公司企业"": 139, ""医疗保健"": 50, ""商务住宅"": 114, ""旅游景点"": 3, ""汽车相关"": 73, ""生活服务"": 252, ""科教文化"": 78, ""购物消费"": 195, ""运动健身"": 61, ""酒店住宿"": 31, ""金融机构"": 35, ""餐饮美食"": 161 }",16500.0,"MULTIPOLYGON (((929671.6728624695 3458987.3441248136, 929647.0090278146 3458978.2499641585, 929591.6536405225 3458959.6835096115, 929577.6607924076 3458959.397106411, 929575.5143560562 3458964.96986543, 929573.9898961324 3458978.7940329653, 929569.081045415 3458986.244767806, 929559.6317601067 3458996.828304415, 929543.3321846197 3458998.995970049, 929532.705141121 3459003.192735001, 929521.9555382953 3459010.384725539, 929516.2889317198 3459055.142833022, 929513.3247970253 3459094.7973483857, 929511.1536295156 3459152.6018729624, 929513.2570998506 3459159.8075010204, 929518.7293661509 3459164.3841337906, 929645.8453155633 3459215.468832373, 929754.0412631405 3459257.7140206224, 929765.8897821073 3459228.343958387, 929782.4791274804 3459195.6275618104, 929795.6005070272 3459170.31465684, 929808.9996742301 3459142.9024609574, 929827.1390722101 3459107.4763506204, 929842.926155671 3459073.2797253956, 929850.5815096686 3459050.2808748223, 929783.5222073358 3459024.7499625585, 929671.6728624695 3458987.3441248136)))",3.39376281796163
136,B00156CQ5J,上钢八村,上海市浦东新区耀华路414弄1-23号,"{ ""交通设施"": 75, ""休闲娱乐"": 5, ""公司企业"": 67, ""医疗保健"": 26, ""商务住宅"": 84, ""旅游景点"": 5, ""汽车相关"": 15, ""生活服务"": 153, ""科教文化"": 26, ""购物消费"": 113, ""运动健身"": 5, ""酒店住宿"": 16, ""金融机构"": 13, ""餐饮美食"": 89 }",2887.5,"MULTIPOLYGON (((927205.9846309676 3457657.813818587, 927209.4122449569 3457656.0751891076, 927242.3912654812 3457632.8528031185, 927252.6730971062 3457625.3029479776, 927258.7188290984 3457615.789267864, 927287.3508008025 3457506.029980451, 927288.5843972818 3457501.6389605226, 927289.8358773927 3457496.804386735, 927288.9541481792 3457492.5428538667, 927224.3393532706 3457477.592813219, 927200.3922273437 3457472.096536515, 927180.1881696763 3457466.542400396, 927138.3804190916 3457454.484156937, 927095.7753670866 3457443.169422642, 927078.6285784417 3457442.6396637904, 927076.00853562 3457445.747371474, 927075.2809251085 3457449.4937644494, 927075.6884966299 3457472.5151029746, 927076.4227305627 3457473.3250492, 927077.3530820016 3457474.0327075557, 927091.9880855549 3457475.0079689487, 927094.9108995697 3457476.2473384766, 927097.5882016923 3457478.80971929, 927103.8845005969 3457489.087243146, 927105.7182112029 3457491.1679548128, 927108.5453737448 3457492.4031846845, 927118.9227182302 3457494.303187484, 927122.6983397851 3457495.802275272, 927125.1841224509 3457498.3561020223, 927125.9612660006 3457502.8354425365, 927125.7167564712 3457506.491783643, 927117.775294337 3457536.7034617467, 927178.809967219 3457552.3834304954, 927160.3029690818 3457627.8047915082, 927203.0347665597 3457657.2399285366, 927205.9846309676 3457657.813818587)))",3.1948800468003253
137,B00155KPBS,杉林新月家园,上海市浦东新区环林东路875弄,"{ ""交通设施"": 152, ""休闲娱乐"": 18, ""公司企业"": 30, ""医疗保健"": 52, ""商务住宅"": 66, ""旅游景点"": 4, ""汽车相关"": 36, ""生活服务"": 286, ""科教文化"": 90, ""购物消费"": 292, ""运动健身"": 29, ""酒店住宿"": 9, ""金融机构"": 19, ""餐饮美食"": 198 }",14675.5125,"MULTIPOLYGON (((931504.3060693413 3453976.5673903385, 931414.7990461276 3454200.9896316784, 931413.7504078455 3454203.165920015, 931413.6822118771 3454204.8298289035, 931413.7782465632 3454207.1679059924, 931414.6542426408 3454209.206756956, 931417.2676365508 3454210.989268606, 931620.4677400925 3454279.0795205543, 931673.2009130644 3454298.6314587016, 931678.7873722177 3454300.4336738763, 931683.4801375505 3454302.9744818774, 931688.0727423402 3454305.621903032, 931694.2475833662 3454309.4503730983, 931730.1171681643 3454342.482682873, 931732.739302716 3454344.0429608584, 931735.1015397417 3454344.925145308, 931736.8254384716 3454345.001171743, 931753.6523098088 3454341.7425146173, 931757.6925688826 3454341.4762534383, 931759.9818524517 3454341.7993124374, 931769.2441019515 3454347.5421587257, 931770.0695425209 3454348.4674890824, 931777.4269630893 3454370.2403622638, 931777.3723961895 3454371.5713751176, 931777.0305008111 3454372.890024414, 931759.6265762965 3454399.5718200523, 931778.1019283759 3454426.280243754, 931776.773582499 3454465.6731610256, 931773.1625226508 3454474.182203166, 931742.7695620895 3454478.398288131, 931703.214547307 3454476.764903037, 931685.4700888237 3454469.6476278394, 931684.3254938299 3454469.486006827, 931683.1763542247 3454469.4353754804, 931681.5209574066 3454470.0291470164, 931680.741181886 3454470.328160787, 931679.3368193813 3454471.8220140105, 931616.7533240259 3454582.5256883125, 931616.2153371724 3454583.9466912784, 931616.2337425724 3454585.8368326263, 931616.5486015499 3454587.5176879102, 931616.8861158405 3454588.643791856, 931617.7982958406 3454589.795477892, 931620.0375601649 3454591.3388675298, 931875.0435697788 3454672.931461858, 931876.6669179479 3454673.11411215, 931878.7781843195 3454673.095989987, 931881.8104532962 3454671.6738240826, 931926.5557751381 3454584.185332695, 931926.7197922639 3454582.5256710947, 931926.7789944838 3454581.083470819, 931926.8518278762 3454579.308565974, 931915.0120094398 3454542.8913666736, 931915.0574593678 3454541.781998737, 931915.6137758025 3454539.9174490334, 931928.4847461192 3454513.8131508394, 931930.2539633098 3454512.779707057, 931932.4563338512 3454512.8768305667, 931935.1194769995 3454513.438729633, 931949.260152803 3454519.5072019324, 931951.1616307525 3454519.9244692866, 931952.3107138411 3454519.9750620313, 931955.0283982921 3454519.2057510247, 931974.5610112823 3454485.0600181343, 932004.1420997886 3454425.796954888, 932019.5342841763 3454389.690593828, 932025.7072194197 3454367.8473868193, 932033.438730276 3454333.7373671867, 932034.0127256201 3454322.0938858194, 932035.1009536698 3454295.5814264175, 932034.1695102551 3454273.869807973, 932026.3006829057 3454222.514019828, 932020.9552673479 3454205.4977250393, 932001.6276266541 3454164.527905882, 931986.313331804 3454140.293501648, 931974.2783312587 3454124.9828118514, 931926.5351969893 3454075.092803465, 931915.9231235017 3454067.179230441, 931903.3134958544 3454058.8444230556, 931891.8030624336 3454051.7803742667, 931877.4378764752 3454044.145963362, 931844.6531455626 3454029.476338256, 931828.5276077874 3454024.9869150263, 931766.2049663893 3454010.0146009633, 931546.051916643 3453959.962115603, 931543.7533668289 3453959.8606902417, 931542.4810855442 3453960.4713658323, 931541.372990781 3453961.7558789193, 931540.5521593587 3453963.053208691, 931535.3870117939 3453979.0504866024, 931534.9447632099 3453980.4756118916, 931534.2561594977 3453980.889746274, 931532.7328210339 3453980.600215748, 931509.6645100829 3453974.58119018, 931507.7444862317 3453974.607630458, 931506.1893693556 3453975.0946325446, 931504.917157602 3453975.705116082, 931504.3060693413 3453976.5673903385)))",3.0759249501974733
138,B0FFF608X9,聚缘中庭,上海市闵行区闵驰一路50弄,"{ ""交通设施"": 33, ""休闲娱乐"": 9, ""公司企业"": 11, ""医疗保健"": 12, ""商务住宅"": 36, ""旅游景点"": 2, ""汽车相关"": 21, ""生活服务"": 91, ""科教文化"": 32, ""购物消费"": 83, ""运动健身"": 9, ""酒店住宿"": 3, ""金融机构"": 1, ""餐饮美食"": 51 }",8993.325,"MULTIPOLYGON (((933468.3647643675 3443519.882780151, 933526.315651193 3443333.5032740207, 933673.1601263178 3443369.3620843645, 933705.1535035323 3443242.4096876415, 933503.6569571409 3443190.8304493446, 933407.9772758081 3443505.9089106685, 933468.3647643675 3443519.882780151)))",3.13895769582359
139,B0FFF73RIZ,红醍半岛,上海市闵行区江柳路889弄,"{ ""交通设施"": 25, ""休闲娱乐"": 7, ""公司企业"": 72, ""医疗保健"": 8, ""商务住宅"": 24, ""旅游景点"": 2, ""汽车相关"": 14, ""生活服务"": 48, ""科教文化"": 30, ""购物消费"": 53, ""运动健身"": 4, ""酒店住宿"": 1, ""餐饮美食"": 48 }",12668.0125,"MULTIPOLYGON (((927443.6372389728 3449674.2903600303, 927586.982908581 3449725.351827904, 927588.9950147024 3449725.4401244298, 927593.6257062764 3449724.8651535166, 927597.3207417282 3449723.6936088195, 927600.7686570215 3449721.5112151187, 927609.8760163654 3449698.130379867, 927644.7937783794 3449601.6520360266, 927713.1867506967 3449404.0765582067, 927761.0997789202 3449264.164770245, 927781.9031306651 3449200.9602039084, 927781.5544147033 3449197.7225331073, 927780.5576227637 3449193.9005867075, 927777.7581879407 3449189.5552603123, 927772.3489127709 3449185.6507997187, 927587.7219845785 3449120.218024247, 927522.5985550557 3449097.5857732357, 927519.536808604 3449097.3406084278, 927516.7580189812 3449097.218926366, 927513.2082426185 3449097.1744906814, 927509.3215175369 3449098.337739924, 927506.2431378124 3449100.869907233, 927504.3611029937 3449104.676786878, 927487.0442258976 3449195.592968606, 927473.3991580269 3449276.447157218, 927462.7841892262 3449334.6542071523, 927448.6295079641 3449402.0403142795, 927426.9672908033 3449519.6580394534, 927412.1976562239 3449611.6862357506, 927405.0470609093 3449648.3765937835, 927405.1082466899 3449651.601675273, 927406.0646337083 3449656.42185396, 927407.1019500102 3449659.2452167883, 927409.420781792 3449661.2358090836, 927443.6372389728 3449674.2903600303)))",3.141521410105939
140,B00150EA7C,德州四村,上海市浦东新区成山路24弄1-140号,"{ ""交通设施"": 79, ""休闲娱乐"": 9, ""公司企业"": 72, ""医疗保健"": 33, ""商务住宅"": 106, ""旅游景点"": 4, ""汽车相关"": 17, ""生活服务"": 181, ""科教文化"": 35, ""购物消费"": 132, ""运动健身"": 4, ""酒店住宿"": 15, ""金融机构"": 18, ""餐饮美食"": 111 }",2475.0,"MULTIPOLYGON (((927118.7245412469 3457130.908898949, 927119.1492525502 3457132.2609443436, 927119.9748770896 3457133.186295133, 927121.39307008 3457133.6928561465, 927202.6209864155 3457155.2591322954, 927204.1214259012 3457156.1029461697, 927204.8557863636 3457156.9130365835, 927205.202659776 3457157.817320124, 927205.1171149177 3457159.92493598, 927175.2943348273 3457275.4109093337, 927175.4046923406 3457277.416096837, 927176.5084659932 3457278.575869784, 927177.9085811093 3457279.526185981, 927180.3664269317 3457280.4119463926, 927295.6279596566 3457309.47534475, 927341.5175414728 3457320.269875517, 927342.6844786166 3457319.8767232345, 927343.3682416811 3457319.573279368, 927343.9834163676 3457318.6002353323, 927372.3841755942 3457228.7232295373, 927385.9737076904 3457194.0927655874, 927401.7866955193 3457175.562582008, 927445.2934364033 3457053.9004695294, 927445.7710135921 3457051.5879435735, 927445.8612807665 3457049.369278681, 927445.1944567051 3457046.8951648194, 927444.7236531852 3457044.31863178, 927443.8247960365 3457042.8343011355, 927442.9990682368 3457041.90905047, 927441.9684302907 3457041.3080647592, 927439.6016242255 3457040.5374446493, 927332.9596089576 3457018.7384692417, 927171.6995377415 3456988.545361921, 927169.984987543 3456988.2479894427, 927166.9076249065 3456988.4462892804, 927163.7028392111 3456989.4168761545, 927160.8721516627 3456990.62636478, 927158.8118395316 3456991.758312802, 927156.7708667103 3456994.7803211804, 927154.465993497 3456999.568806568, 927152.9138384855 3457004.7235778095, 927118.7245412469 3457130.908898949)))",3.1888796904004124
141,B001573186,鹏欣一品漫城4期,上海市闵行区芦恒路378弄,"{ ""交通设施"": 11, ""休闲娱乐"": 3, ""公司企业"": 13, ""医疗保健"": 6, ""商务住宅"": 20, ""旅游景点"": 1, ""汽车相关"": 11, ""生活服务"": 36, ""科教文化"": 7, ""购物消费"": 34, ""运动健身"": 4, ""餐饮美食"": 50 }",13750.0,"MULTIPOLYGON (((927572.700175544 3451368.8881450114, 927563.5793370832 3451399.7137441994, 927563.4712618729 3451402.375816269, 927564.047355578 3451404.734618628, 927565.6907000116 3451406.806930114, 927592.435290723 3451412.3138265233, 927595.141502975 3451414.210513743, 927596.7714097355 3451416.615725772, 927597.2798594632 3451420.6382567263, 927588.1007769468 3451478.908551918, 927588.3489109285 3451482.2531941063, 927591.2331935004 3451484.4909344846, 927595.4901832514 3451486.011282744, 927832.9993990301 3451540.9983764477, 927841.8135133332 3451541.385786893, 927849.9003572421 3451538.4073292757, 927855.8333457209 3451534.1118065366, 927858.7739023704 3451530.2406060896, 927861.62320583 3451526.254206356, 927878.5261955753 3451429.097128375, 927877.9399804245 3451424.626408085, 927876.4103228411 3451422.1145686945, 927873.7265310937 3451419.6629992286, 927868.8347699862 3451417.2255308726, 927719.0400363279 3451390.6445156424, 927585.3163249926 3451365.4412049297, 927580.4710890332 3451364.2284877384, 927576.2107558793 3451365.152927278, 927572.700175544 3451368.8881450114)))",3.023629400504664
142,B001521E00,杨南新村,上海市浦东新区杨南路826弄之1-46号,"{ ""交通设施"": 152, ""休闲娱乐"": 27, ""公司企业"": 131, ""医疗保健"": 79, ""商务住宅"": 159, ""旅游景点"": 5, ""汽车相关"": 67, ""生活服务"": 474, ""科教文化"": 61, ""购物消费"": 714, ""运动健身"": 31, ""酒店住宿"": 52, ""金融机构"": 23, ""餐饮美食"": 463 }",9350.0,"MULTIPOLYGON (((928904.002796852 3455304.599063601, 928984.2108671744 3455326.035883941, 929043.9048338532 3455351.67849905, 929129.4548748009 3455265.6686889348, 929134.3157234997 3455261.7718057428, 929134.1663004592 3455251.3190262765, 929132.2431676779 3455242.010290769, 929126.2418424435 3455231.520916966, 928988.7116427909 3455189.768487101, 928967.7025998147 3455187.2839796627, 928952.0099953014 3455193.2580736293, 928943.0993305068 3455197.642732302, 928933.9759750897 3455207.2412122814, 928926.0866417792 3455224.2286200332, 928917.6546408618 3455254.527419904, 928904.002796852 3455304.599063601)))",2.954648380052298
143,B00155IU82,樱桃苑,上海市浦东新区环林东路270弄1-39号,"{ ""交通设施"": 98, ""休闲娱乐"": 4, ""公司企业"": 39, ""医疗保健"": 37, ""商务住宅"": 38, ""旅游景点"": 3, ""汽车相关"": 33, ""生活服务"": 170, ""科教文化"": 67, ""购物消费"": 130, ""运动健身"": 22, ""酒店住宿"": 8, ""金融机构"": 6, ""餐饮美食"": 76 }",20625.0,"MULTIPOLYGON (((930953.1571794344 3454941.950971414, 930918.5472045592 3454945.9773358726, 930900.6493505107 3454935.517565255, 930868.1442672235 3454984.2004814246, 930815.2078574344 3455063.2075119307, 930831.4412788044 3455074.4829574935, 930877.1882689619 3455098.398635535, 930919.6051685 3455119.277653841, 930997.6279625426 3455156.288709833, 931128.1924938114 3455215.180594063, 931168.2511108402 3455148.3828773424, 931202.8297875728 3455163.8021467547, 931260.863250949 3455079.7948248074, 931224.2252510939 3455042.058464531, 931173.9519157147 3455011.609744358, 931148.2162522553 3455002.804527372, 931100.2799448698 3454994.9071328687, 931063.3545780106 3454971.160108883, 931022.5716698265 3454954.9103184296, 930953.1571794344 3454941.950971414)))",3.197509843595561
144,B00155L3M7,上钢一村(昌里路),上海市浦东新区上南路1200弄上钢一村107号-135号,"{ ""交通设施"": 153, ""休闲娱乐"": 27, ""公司企业"": 123, ""医疗保健"": 68, ""商务住宅"": 128, ""旅游景点"": 8, ""汽车相关"": 26, ""生活服务"": 311, ""科教文化"": 95, ""购物消费"": 506, ""运动健身"": 27, ""酒店住宿"": 41, ""金融机构"": 53, ""餐饮美食"": 343 }",3850.0,"MULTIPOLYGON (((927884.5580249673 3457755.784354668, 927884.0892516458 3457757.875023564, 927884.4686328584 3457760.336583037, 927885.6411512264 3457762.1664639837, 927888.8244777035 3457764.0847463557, 928015.4866394023 3457803.1184759443, 928017.3059824184 3457803.1986563806, 928018.8469621153 3457803.044386147, 928020.0367734942 3457802.0966544654, 928020.5878571665 3457800.343043628, 928038.5310414837 3457743.6800800716, 928040.1986238158 3457740.419906189, 928041.2330628107 3457738.5762970047, 928042.7191096093 3457737.4193936563, 928044.8571842422 3457736.735664851, 928103.5320710461 3457751.6591150514, 928105.5475504375 3457751.63704033, 928106.7191645036 3457751.13306029, 928107.0380079187 3457750.369021325, 928141.083817112 3457599.8454939513, 928141.7296960655 3457595.762282378, 928142.4904816467 3457593.5731796455, 928143.288046683 3457592.8305256246, 928144.6648925308 3457592.0022404557, 928169.503727619 3457596.87648725, 928174.291621079 3457597.087791374, 928175.8462824032 3457596.6007157783, 928176.6529837657 3457595.636226539, 928177.6187042088 3457593.1228733766, 928185.6629247232 3457558.138550091, 928187.4635171158 3457544.549095996, 928187.8909578483 3457541.122834287, 928186.5494279517 3457538.729992289, 928185.1402499015 3457538.0009003496, 928129.9640665338 3457531.343672277, 928072.3428691331 3457521.1340441955, 928021.5541366162 3457515.1160014165, 928018.6670358926 3457512.988446937, 928019.4114376975 3457504.130898614, 927971.790891086 3457495.6970186383, 927968.3952655175 3457498.9924507453, 927966.1015963634 3457498.7801177, 927945.8021260373 3457603.902754025, 927945.3785290107 3457604.884217588, 927945.0640975412 3457605.5371365123, 927943.9882924942 3457606.045360285, 927942.1598473853 3457606.186969642, 927924.3848918984 3457602.180812469, 927923.0352862539 3457602.343539819, 927922.1508219577 3457602.860269859, 927911.0645565214 3457644.267434931, 927898.8120024188 3457688.401431013, 927896.943126482 3457701.3210153254, 927884.5580249673 3457755.784354668)))",3.1279933060744116
145,B0FFH8HO5F,嘉宝·前滩后院,上海市浦东新区云台路1101弄,"{ ""交通设施"": 161, ""休闲娱乐"": 35, ""公司企业"": 94, ""医疗保健"": 42, ""商务住宅"": 77, ""旅游景点"": 5, ""汽车相关"": 57, ""生活服务"": 287, ""科教文化"": 65, ""购物消费"": 547, ""运动健身"": 35, ""酒店住宿"": 38, ""金融机构"": 18, ""餐饮美食"": 354 }",8137.525,"MULTIPOLYGON (((929751.6260019141 3455951.752924228, 929831.5719469457 3455974.739521031, 929915.3578479935 3455772.300585489, 929951.0704959426 3455684.9765917556, 929866.6422049224 3455654.234804199, 929788.9645641453 3455789.376616312, 929748.3577143974 3455869.7049248903, 929751.6260019141 3455951.752924228)))",3.0072746731978017
146,B001542AA8,上南十二村,上海市浦东新区德州路20弄1-61号,"{ ""交通设施"": 136, ""休闲娱乐"": 27, ""公司企业"": 61, ""医疗保健"": 77, ""商务住宅"": 105, ""旅游景点"": 9, ""汽车相关"": 28, ""生活服务"": 305, ""科教文化"": 90, ""购物消费"": 537, ""运动健身"": 22, ""酒店住宿"": 39, ""金融机构"": 24, ""餐饮美食"": 380 }",2750.0,"MULTIPOLYGON (((929206.0339459083 3457209.8343915865, 929202.2136486315 3457197.6632928825, 929142.2781343851 3457180.564094405, 929129.1291513375 3457190.0952458773, 929069.7915598957 3457174.8010528022, 929059.0235992722 3457231.779286603, 929042.5418430272 3457304.1744311233, 929007.3117035055 3457295.281222495, 928988.5842814775 3457359.2422470376, 929139.4134164716 3457398.8101709727, 929148.6114078077 3457399.1060065953, 929154.807556102 3457395.379354304, 929158.66264056 3457385.548175799, 929175.7820508163 3457323.4054042287, 929188.9829934128 3457272.646912323, 929206.0339459083 3457209.8343915865)))",2.993962020209202
147,B0015457F9,上钢四村,上海市浦东新区成山路171号,"{ ""交通设施"": 130, ""休闲娱乐"": 16, ""公司企业"": 109, ""医疗保健"": 50, ""商务住宅"": 108, ""旅游景点"": 8, ""汽车相关"": 19, ""生活服务"": 251, ""科教文化"": 73, ""购物消费"": 369, ""运动健身"": 24, ""酒店住宿"": 34, ""金融机构"": 46, ""餐饮美食"": 275 }",8042.375,"MULTIPOLYGON (((927854.6770235256 3457589.66290945, 927854.7391174949 3457585.7763310648, 927817.5696941428 3457575.1372819864, 927812.2846838785 3457596.574577313, 927761.0299800973 3457583.204177802, 927727.0801476976 3457717.3975664433, 927725.262659431 3457721.9849974816, 927727.8082289164 3457725.431116311, 927873.6911740019 3457763.5291043078, 927877.5483128675 3457763.032197207, 927880.4832016678 3457759.2720235833, 927888.7645498952 3457727.8539873497, 927893.9496118585 3457706.5234885514, 927896.3955742519 3457688.8504776745, 927914.4959008503 3457604.7454477204, 927854.6770235256 3457589.66290945)))",3.1575296837712563
148,B00156EE6L,万富汇,上海市浦东新区浦东板泉路1567号(近东明路),"{ ""交通设施"": 110, ""休闲娱乐"": 25, ""公司企业"": 45, ""医疗保健"": 36, ""商务住宅"": 62, ""旅游景点"": 4, ""汽车相关"": 48, ""生活服务"": 167, ""科教文化"": 59, ""购物消费"": 239, ""运动健身"": 23, ""酒店住宿"": 14, ""金融机构"": 3, ""餐饮美食"": 130 }",4309.9375,"MULTIPOLYGON (((929811.7561487327 3456633.314936782, 929804.4402495068 3456647.9937358694, 929781.088706733 3456695.8578334576, 929757.6811407667 3456738.0516333263, 929734.9175570274 3456783.274595388, 929779.2589123659 3456806.352679852, 929821.0294991655 3456817.2037672196, 929897.1598836288 3456677.5478253546, 929901.9411084572 3456666.2019984755, 929897.697973059 3456657.345795726, 929887.9279731421 3456649.9119058773, 929811.7561487327 3456633.314936782)))",3.195209634897063
149,B00154DWBU,云台一小区,上海市浦东新区昌里东路80弄1-62号,"{ ""交通设施"": 188, ""休闲娱乐"": 34, ""公司企业"": 67, ""医疗保健"": 80, ""商务住宅"": 126, ""旅游景点"": 9, ""汽车相关"": 46, ""生活服务"": 376, ""科教文化"": 118, ""购物消费"": 539, ""运动健身"": 66, ""酒店住宿"": 39, ""金融机构"": 46, ""餐饮美食"": 346 }",6058.8,"MULTIPOLYGON (((929267.6324681398 3457980.258047479, 929240.6951861668 3457972.731149069, 929223.2891104119 3457969.0711370423, 929183.264523925 3457960.1872464875, 929187.896560899 3457940.7219279082, 929188.244815926 3457896.9514308544, 929184.696048677 3457892.2377834106, 929190.0255759824 3457888.5841901493, 929197.1784107413 3457882.566149056, 929214.7395372906 3457868.340745382, 929221.2963910156 3457867.519684121, 929230.3115139728 3457867.585323854, 929302.7110715543 3457873.012607579, 929316.994425354 3457826.3027598513, 929345.6362003917 3457723.995643528, 929346.0829998355 3457706.0122494427, 929340.9512856276 3457700.1173153534, 929192.950704586 3457680.6750257607, 929184.6943740733 3457753.6564731994, 929155.3858617772 3457764.250329104, 929148.021286275 3457763.702201376, 929141.5549233425 3457795.1998195844, 929130.8006291437 3457854.1793402247, 929173.1590045048 3457857.6098033274, 929211.4901139684 3457858.639447809, 929213.6480629565 3457862.180115375, 929173.6125286382 3457898.1930110995, 929155.0071363684 3457912.149983656, 929116.9066203132 3457903.129152582, 929037.2241409759 3457878.710232695, 929016.4010889077 3457949.3576550814, 929020.1318205299 3457951.9676410616, 928999.8117467836 3458026.7493268107, 929000.1644046587 3458032.210267488, 929011.0270643773 3458036.358317448, 929117.1610167407 3458063.725826964, 929218.8254859275 3458090.1186992424, 929225.0491148853 3458088.0603179717, 929233.7792968065 3458081.0010564025, 929237.7073630478 3458071.728757758, 929267.6324681398 3457980.258047479)))",3.1548992740594817
